customer_id,sku,qty,cents
cust0859,sku058,3,40424
cust0522,sku235,4,34058
cust0679,sku254,2,6505
cust0582,sku348,4,5958
cust0110,sku301,1,18556
cust0049,sku397,3,32932
cust0081,sku101,4,46619
cust0428,sku377,3,14614
cust0270,sku221,3,34592
cust0426,sku006,4,40779
cust0192,sku298,6,5600
cust0949,sku077,4,36731
cust0245,sku392,5,5353
cust0920,sku213,1,37920
cust0928,sku301,6,24873
cust0424,sku333,3,17835
cust0610,sku084,1,48928
cust0449,sku048,1,27362
cust0462,sku139,2,18429
cust0087,sku272,6,9774
cust0692,sku086,4,49391
cust0722,sku072,6,17729
cust0209,sku303,5,40033
cust0364,sku010,6,18761
cust0312,sku311,4,11848
cust0212,sku120,2,28787
cust0962,sku236,4,46449
cust0453,sku045,2,18240
cust0411,sku262,4,49802
cust0960,sku108,3,11630
cust0358,sku215,2,36144
cust0925,sku135,7,16219
cust0856,sku399,5,7745
cust0344,sku325,3,43434
cust0155,sku019,3,20277
cust0829,sku362,5,19692
cust0932,sku008,4,46265
cust0141,sku222,4,31176
cust0406,sku261,7,29024
cust0733,sku222,4,30849
cust0455,sku390,4,16304
cust0419,sku147,1,11421
cust0490,sku266,4,42841
cust0244,sku059,4,49999
cust0425,sku087,4,30850
cust0955,sku388,3,7972
cust0599,sku257,4,27940
cust0337,sku064,2,12831
cust0387,sku109,2,16874
cust0041,sku236,6,8714
cust0141,sku155,6,18390
cust0312,sku342,6,42726
cust0945,sku319,7,29074
cust0495,sku264,3,42182
cust0606,sku397,7,27277
cust0245,sku212,1,21724
cust0507,sku230,1,12963
cust0287,sku194,1,41924
cust0632,sku067,3,22255
cust0381,sku215,1,29553
cust0113,sku039,4,38575
cust0671,sku221,4,21215
cust0132,sku102,1,33714
cust0013,sku000,2,42322
cust0887,sku358,2,21900
cust0244,sku326,1,32327
cust0217,sku185,2,303
cust0050,sku275,1,20893
cust0729,sku354,6,45708
cust0317,sku361,1,29121
cust0612,sku171,6,18341
cust0435,sku308,6,33099
cust0514,sku180,5,45134
cust0810,sku293,5,617
cust0854,sku053,2,11946
cust0298,sku005,2,28347
cust0446,sku342,3,35485
cust0686,sku366,5,4359
cust0044,sku141,2,39595
cust0383,sku391,1,17342
cust0708,sku297,2,43154
cust0047,sku053,6,26434
cust0927,sku130,6,11709
cust0123,sku062,2,8264
cust0438,sku210,7,17988
cust0654,sku336,2,30307
cust0557,sku089,7,1258
cust0078,sku326,4,16652
cust0570,sku295,4,33790
cust0377,sku325,5,31508
cust0138,sku125,1,29220
cust0379,sku340,3,39394
cust0841,sku239,2,47833
cust0275,sku032,6,31393
cust0235,sku184,6,35010
cust0690,sku126,2,47257
cust0330,sku153,3,32125
cust0173,sku085,2,42572
cust0735,sku198,3,39024
cust0990,sku283,4,47789
cust0505,sku357,6,41937
cust0500,sku382,4,21637
cust0122,sku188,1,16471
cust0629,sku057,7,22419
cust0384,sku312,5,4554
cust0015,sku262,4,5295
cust0327,sku307,6,34193
cust0956,sku078,7,22091
cust0066,sku147,3,13804
cust0271,sku088,7,46963
cust0535,sku028,1,10190
cust0440,sku073,2,6357
cust0042,sku268,3,9942
cust0864,sku376,3,33546
cust0474,sku186,1,33246
cust0447,sku363,1,16124
cust0791,sku099,7,25052
cust0018,sku269,4,38485
cust0163,sku394,6,28493
cust0958,sku060,1,2716
cust0752,sku359,4,5909
cust0661,sku382,7,25877
cust0196,sku328,5,10529
cust0009,sku277,5,47139
cust0688,sku195,1,47098
cust0287,sku195,4,30457
cust0383,sku257,1,27621
cust0979,sku272,7,47259
cust0926,sku172,7,25156
cust0229,sku312,4,2609
cust0906,sku119,3,10800
cust0692,sku112,6,3700
cust0766,sku240,6,17603
cust0239,sku016,2,43267
cust0021,sku279,4,5154
cust0592,sku037,7,1101
cust0529,sku276,6,33193
cust0532,sku359,4,47993
cust0314,sku092,6,42943
cust0839,sku383,2,33135
cust0065,sku329,5,17179
cust0480,sku302,6,31403
cust0452,sku237,7,49949
cust0716,sku289,6,8986
cust0235,sku118,3,2275
cust0623,sku374,7,12576
cust0735,sku120,1,15954
cust0052,sku013,4,22953
cust0831,sku227,4,13426
cust0461,sku162,6,13184
cust0175,sku264,6,28283
cust0162,sku395,5,27355
cust0211,sku048,7,26590
cust0579,sku392,2,13470
cust0429,sku345,4,31117
cust0452,sku240,3,23243
cust0656,sku337,5,14978
cust0534,sku041,6,40720
cust0422,sku237,1,26463
cust0796,sku062,5,4563
cust0155,sku165,6,8078
cust0264,sku084,7,34178
cust0778,sku231,2,38539
cust0496,sku338,3,35074
cust0358,sku039,4,22755
cust0691,sku126,1,18450
cust0424,sku309,7,24830
cust0282,sku312,3,13075
cust0874,sku319,3,41182
cust0509,sku235,7,31895
cust0168,sku032,4,32207
cust0782,sku274,2,181
cust0442,sku092,5,23132
cust0188,sku159,7,7136
cust0465,sku327,7,12444
cust0830,sku385,6,22880
cust0917,sku296,2,28908
cust0877,sku263,2,17644
cust0984,sku280,4,14001
cust0310,sku039,5,10946
cust0740,sku053,2,13639
cust0885,sku300,3,43944
cust0895,sku150,5,24535
cust0084,sku291,5,12288
cust0303,sku255,2,34517
cust0966,sku196,2,41970
cust0567,sku206,5,41567
cust0257,sku018,5,10744
cust0885,sku169,2,40758
cust0634,sku192,6,36966
cust0371,sku213,5,24041
cust0695,sku327,7,30419
cust0991,sku383,5,36249
cust0456,sku233,6,32657
cust0798,sku182,3,33341
cust0059,sku285,2,34784
cust0866,sku215,3,26449
cust0124,sku260,4,23373
cust0316,sku055,4,11976
cust0420,sku358,2,23547
cust0635,sku066,1,49804
cust0734,sku093,3,20162
cust0269,sku164,7,33497
cust0170,sku252,5,21769
cust0174,sku096,1,4657
cust0423,sku385,5,20214
cust0472,sku169,2,21371
cust0749,sku374,1,23317
cust0503,sku141,6,14779
cust0758,sku176,2,32524
cust0168,sku302,3,29012
cust0361,sku021,1,18670
cust0828,sku187,6,10078
cust0324,sku151,6,49777
cust0585,sku331,3,27984
cust0054,sku313,4,1274
cust0656,sku209,6,20607
cust0346,sku379,4,43233
cust0505,sku105,1,5515
cust0381,sku060,6,27727
cust0001,sku015,1,27145
cust0987,sku136,5,39477
cust0919,sku251,1,42950
cust0859,sku217,2,20004
cust0287,sku350,4,38185
cust0819,sku065,4,37317
cust0338,sku134,6,13836
cust0743,sku392,6,34923
cust0490,sku000,6,38382
cust0040,sku246,5,16644
cust0813,sku321,2,20507
cust0836,sku261,5,48303
cust0020,sku161,7,5303
cust0449,sku326,7,41928
cust0219,sku253,7,41912
cust0026,sku049,4,5882
cust0918,sku197,6,13020
cust0014,sku099,4,21340
cust0372,sku026,2,42654
cust0486,sku380,1,36025
cust0534,sku329,3,11989
cust0294,sku259,5,47304
cust0772,sku079,6,1273
cust0169,sku354,1,33828
cust0157,sku298,4,34484
cust0265,sku064,5,35271
cust0188,sku023,3,36900
cust0272,sku225,6,45149
cust0844,sku367,5,43682
cust0831,sku394,7,44119
cust0952,sku215,7,46935
cust0385,sku381,3,9948
cust0562,sku100,6,49917
cust0445,sku321,7,13640
cust0395,sku084,2,1818
cust0115,sku038,3,28954
cust0462,sku020,7,16586
cust0324,sku227,1,14738
cust0159,sku029,7,49280
cust0692,sku177,6,4585
cust0440,sku002,2,15558
cust0976,sku155,6,10193
cust0892,sku261,1,46690
cust0134,sku146,6,28407
cust0306,sku197,4,49086
cust0915,sku318,1,26178
cust0562,sku356,3,26978
cust0535,sku377,4,29590
cust0761,sku356,7,6665
cust0391,sku261,4,22359
cust0814,sku057,1,30718
cust0100,sku143,6,26898
cust0985,sku322,2,34386
cust0515,sku324,3,48766
cust0568,sku302,5,17558
cust0926,sku306,2,38550
cust0427,sku292,7,19548
cust0509,sku046,5,40582
cust0247,sku005,3,36701
cust0336,sku103,7,24131
cust0204,sku208,2,12871
cust0400,sku111,6,34887
cust0629,sku341,5,21402
cust0253,sku234,2,13540
cust0559,sku211,4,5474
cust0361,sku170,1,29742
cust0864,sku209,1,25399
cust0506,sku113,2,20678
cust0805,sku021,1,797
cust0012,sku244,4,9048
cust0077,sku308,3,37456
cust0865,sku391,7,8823
cust0854,sku214,3,15573
cust0250,sku046,6,14694
cust0053,sku309,1,26124
cust0495,sku112,5,40876
cust0188,sku230,3,15887
cust0039,sku305,1,24127
cust0463,sku338,4,36339
cust0979,sku314,2,2190
cust0813,sku211,7,24774
cust0025,sku024,6,17575
cust0463,sku037,4,16233
cust0807,sku388,3,45938
cust0707,sku391,7,13348
cust0571,sku191,1,28763
cust0235,sku013,3,15303
cust0020,sku199,3,46724
cust0417,sku151,3,37679
cust0776,sku373,4,39590
cust0020,sku188,6,23629
cust0677,sku345,2,40516
cust0664,sku278,1,34993
cust0450,sku164,1,11159
cust0334,sku074,4,42322
cust0666,sku138,3,6367
cust0689,sku368,4,49927
cust0205,sku323,2,14765
cust0132,sku221,3,33314
cust0263,sku349,5,6430
cust0117,sku349,4,5291
cust0921,sku235,5,14657
cust0202,sku236,7,29425
cust0241,sku055,3,16033
cust0861,sku196,1,3057
cust0531,sku195,7,39237
cust0453,sku112,1,14584
cust0050,sku032,5,34317
cust0479,sku076,2,7463
cust0840,sku339,3,4411
cust0894,sku145,2,47048
cust0976,sku210,3,29395
cust0802,sku343,4,5981
cust0229,sku001,6,49368
cust0706,sku019,5,9337
cust0705,sku397,4,17692
cust0205,sku253,2,25740
cust0051,sku317,1,7618
cust0645,sku218,5,11866
cust0881,sku069,4,28148
cust0166,sku395,6,14853
cust0985,sku045,4,44243
cust0813,sku257,5,30453
cust0934,sku181,6,42872
cust0944,sku224,1,14669
cust0431,sku369,7,6153
cust0381,sku321,7,41025
cust0373,sku390,6,18482
cust0069,sku096,4,42170
cust0292,sku283,2,6898
cust0228,sku382,7,12542
cust0674,sku069,1,12748
cust0981,sku118,4,23670
cust0609,sku288,4,25574
cust0098,sku252,5,5133
cust0802,sku302,1,43909
cust0472,sku078,7,34411
cust0491,sku113,1,29686
cust0735,sku397,2,49753
cust0429,sku171,4,15260
cust0339,sku146,6,33250
cust0509,sku396,4,14970
cust0287,sku154,6,3626
cust0822,sku255,1,15584
cust0184,sku017,3,5954
cust0471,sku095,6,33199
cust0932,sku041,7,31118
cust0390,sku105,2,18567
cust0137,sku333,5,31659
cust0120,sku296,7,3904
cust0378,sku379,7,34198
cust0974,sku149,6,905
cust0633,sku166,1,11059
cust0130,sku107,4,15840
cust0511,sku061,3,4055
cust0605,sku377,6,27372
cust0180,sku203,7,3172
cust0400,sku202,5,28911
cust0172,sku360,1,46004
cust0972,sku343,7,49709
cust0609,sku189,5,16271
cust0240,sku270,1,19096
cust0795,sku037,6,36486
cust0230,sku334,3,36247
cust0858,sku338,1,1619
cust0803,sku065,7,3399
cust0789,sku342,6,9247
cust0366,sku335,2,33904
cust0736,sku007,7,44288
cust0006,sku307,5,24820
cust0840,sku095,1,14663
cust0269,sku227,7,6319
cust0059,sku160,2,12459
cust0840,sku223,6,45918
cust0754,sku000,6,39333
cust0022,sku230,4,45877
cust0073,sku340,6,24028
cust0083,sku278,7,34693
cust0138,sku089,3,45202
cust0482,sku182,3,7855
cust0330,sku112,1,3597
cust0129,sku316,3,38742
cust0410,sku135,2,8412
cust0910,sku255,2,35582
cust0688,sku129,2,6850
cust0522,sku178,2,49022
cust0480,sku310,5,23361
cust0924,sku208,4,28666
cust0008,sku267,2,33282
cust0112,sku251,6,21353
cust0074,sku055,1,28898
cust0966,sku213,6,49934
cust0470,sku119,4,35468
cust0771,sku259,1,27067
cust0040,sku284,5,18765
cust0090,sku032,3,33798
cust0741,sku268,7,25374
cust0489,sku392,1,32685
cust0463,sku302,4,34388
cust0518,sku316,1,22865
cust0189,sku323,5,11829
cust0203,sku003,7,15986
cust0904,sku053,3,33042
cust0224,sku008,1,43468
cust0249,sku072,7,40158
cust0534,sku202,6,6076
cust0175,sku382,1,40490
cust0672,sku338,7,19814
cust0368,sku015,3,42484
cust0208,sku058,6,35628
cust0190,sku127,3,16969
cust0309,sku189,3,49925
cust0850,sku051,6,41696
cust0908,sku239,4,16264
cust0681,sku304,5,10511
cust0352,sku398,3,31159
cust0139,sku044,1,12848
cust0794,sku212,3,10257
cust0480,sku247,3,39945
cust0675,sku295,4,43317
cust0369,sku176,6,46706
cust0439,sku036,2,49055
cust0158,sku389,6,3831
cust0190,sku345,4,6552
cust0080,sku142,2,27685
cust0989,sku061,4,387
cust0768,sku395,5,48896
cust0832,sku370,7,48257
cust0527,sku044,6,19848
cust0421,sku078,6,2682
cust0960,sku326,6,9112
cust0842,sku382,2,44197
cust0465,sku328,5,37089
cust0410,sku227,7,11466
cust0618,sku220,2,6614
cust0557,sku347,4,38916
cust0839,sku005,7,10743
cust0287,sku083,3,29861
cust0236,sku316,4,34753
cust0913,sku161,5,43460
cust0754,sku043,5,28878
cust0141,sku357,7,6600
cust0802,sku236,3,29792
cust0724,sku098,2,28064
cust0193,sku274,1,12981
cust0182,sku021,4,4010
cust0611,sku057,7,47206
cust0048,sku351,5,9800
cust0579,sku285,3,19487
cust0922,sku170,5,11366
cust0869,sku063,6,6555
cust0988,sku155,1,12398
cust0931,sku250,4,22282
cust0707,sku136,4,1302
cust0770,sku363,2,17747
cust0032,sku026,3,27779
cust0534,sku046,3,396
cust0218,sku084,6,25127
cust0451,sku170,7,23096
cust0583,sku246,7,26188
cust0572,sku019,4,15932
cust0416,sku285,5,34130
cust0786,sku199,3,36636
cust0014,sku123,4,40210
cust0753,sku021,5,7824
cust0258,sku352,2,22359
cust0182,sku168,1,26468
cust0975,sku022,4,11689
cust0568,sku326,5,266
cust0454,sku273,5,11500
cust0500,sku391,1,28561
cust0755,sku134,6,40197
cust0712,sku395,3,3197
cust0308,sku112,5,14502
cust0268,sku175,3,10785
cust0050,sku108,3,19204
cust0472,sku223,4,47692
cust0300,sku217,2,5641
cust0382,sku135,7,18175
cust0608,sku181,1,34894
cust0378,sku324,3,45365
cust0474,sku290,4,2960
cust0671,sku261,4,8308
cust0637,sku138,6,2435
cust0899,sku089,7,38576
cust0682,sku375,2,2569
cust0707,sku286,4,44364
cust0598,sku066,1,17267
cust0633,sku398,5,20076
cust0680,sku122,7,45298
cust0831,sku265,6,35305
cust0730,sku296,1,27914
cust0312,sku057,3,25227
cust0353,sku380,5,15462
cust0307,sku104,3,46975
cust0360,sku370,1,31388
cust0649,sku034,6,35004
cust0119,sku091,3,33711
cust0328,sku397,6,21297
cust0484,sku179,1,30905
cust0095,sku153,6,17482
cust0784,sku156,3,44273
cust0034,sku293,4,23785
cust0382,sku019,2,20140
cust0989,sku379,6,19533
cust0904,sku231,1,3784
cust0551,sku312,3,21028
cust0006,sku335,7,878
cust0786,sku330,7,41965
cust0801,sku143,3,21968
cust0156,sku392,2,23678
cust0356,sku326,7,35266
cust0154,sku055,2,45096
cust0054,sku081,4,32152
cust0615,sku286,6,49972
cust0654,sku238,4,45513
cust0440,sku193,2,35149
cust0279,sku261,1,33557
cust0825,sku060,4,3740
cust0067,sku114,3,23220
cust0095,sku057,3,12775
cust0550,sku003,4,42561
cust0490,sku209,5,43606
cust0327,sku368,4,17453
cust0160,sku057,7,47538
cust0980,sku102,7,19391
cust0957,sku012,5,43540
cust0495,sku053,3,13703
cust0569,sku156,2,4678
cust0846,sku123,7,18508
cust0553,sku158,5,24262
cust0579,sku002,2,27681
cust0056,sku076,6,42430
cust0680,sku086,2,11567
cust0575,sku192,4,10894
cust0270,sku273,2,41933
cust0309,sku114,3,1271
cust0004,sku260,1,17858
cust0212,sku189,5,603
cust0722,sku069,2,12561
cust0624,sku197,6,5955
cust0247,sku089,6,21614
cust0129,sku266,5,43266
cust0239,sku270,1,23220
cust0967,sku086,1,30904
cust0272,sku236,1,16764
cust0584,sku320,2,34898
cust0096,sku174,7,2322
cust0255,sku038,1,27853
cust0842,sku284,5,36430
cust0079,sku323,2,27902
cust0078,sku120,3,15274
cust0080,sku066,2,40952
cust0891,sku354,2,45148
cust0840,sku206,2,24707
cust0609,sku111,4,1553
cust0762,sku126,2,18319
cust0715,sku307,2,9848
cust0720,sku361,5,35097
cust0647,sku379,5,19980
cust0572,sku233,5,37810
cust0263,sku279,2,37622
cust0136,sku337,2,17286
cust0659,sku043,1,49956
cust0435,sku176,1,44279
cust0260,sku273,5,24899
cust0371,sku350,1,41648
cust0493,sku332,4,26302
cust0698,sku247,1,27188
cust0002,sku106,3,843
cust0596,sku019,2,46687
cust0979,sku226,7,12240
cust0955,sku108,6,47071
cust0426,sku123,7,10539
cust0873,sku340,4,3287
cust0431,sku275,4,13066
cust0640,sku244,7,29367
cust0407,sku302,2,17899
cust0225,sku213,2,32079
cust0690,sku268,5,29671
cust0970,sku206,4,5353
cust0197,sku244,5,40893
cust0507,sku342,4,18059
cust0246,sku314,3,44688
cust0623,sku299,5,12829
cust0955,sku356,7,15265
cust0930,sku352,6,28909
cust0395,sku214,4,13330
cust0064,sku308,7,23883
cust0780,sku243,6,32489
cust0001,sku294,2,6225
cust0854,sku020,4,30381
cust0852,sku014,1,4238
cust0002,sku056,2,40886
cust0884,sku297,4,32023
cust0732,sku318,3,6162
cust0290,sku237,1,6075
cust0524,sku078,2,24101
cust0484,sku300,6,17957
cust0056,sku185,1,49723
cust0753,sku040,7,38148
cust0292,sku347,1,28738
cust0157,sku094,1,9704
cust0523,sku103,7,46269
cust0697,sku005,2,32251
cust0024,sku295,5,10233
cust0239,sku178,3,28350
cust0586,sku174,4,32790
cust0407,sku143,1,24878
cust0461,sku250,1,32323
cust0811,sku204,6,25404
cust0825,sku250,1,23644
cust0149,sku156,5,10325
cust0012,sku035,7,9703
cust0610,sku316,2,9244
cust0577,sku222,6,39964
cust0422,sku242,7,13135
cust0657,sku120,4,45617
cust0161,sku188,3,15969
cust0323,sku179,2,17055
cust0570,sku147,3,2054
cust0638,sku149,1,39897
cust0384,sku172,1,23223
cust0331,sku132,4,37091
cust0490,sku017,5,38919
cust0121,sku298,1,3769
cust0201,sku158,5,13974
cust0971,sku066,7,5015
cust0773,sku332,4,46564
cust0770,sku396,4,16887
cust0194,sku388,4,38733
cust0570,sku241,1,25362
cust0416,sku026,1,38759
cust0122,sku235,1,32138
cust0117,sku194,5,46314
cust0872,sku150,6,13523
cust0799,sku081,3,16713
cust0867,sku012,6,34785
cust0476,sku046,6,22596
cust0723,sku256,2,37411
cust0157,sku051,7,40396
cust0638,sku016,1,19166
cust0449,sku300,4,37077
cust0396,sku118,6,8683
cust0528,sku205,7,40163
cust0343,sku293,2,29177
cust0510,sku259,1,45222
cust0181,sku229,4,977
cust0083,sku040,5,2059
cust0787,sku300,3,24849
cust0222,sku319,2,44885
cust0418,sku194,7,46862
cust0791,sku363,6,30304
cust0509,sku143,2,3965
cust0358,sku264,2,36364
cust0636,sku224,6,13344
cust0092,sku150,2,22394
cust0484,sku099,2,21134
cust0237,sku388,1,31816
cust0612,sku012,5,19600
cust0029,sku378,7,35502
cust0385,sku363,2,12244
cust0423,sku132,3,14741
cust0049,sku390,5,13747
cust0377,sku276,5,35960
cust0494,sku062,2,3071
cust0675,sku150,6,37696
cust0147,sku284,5,9866
cust0590,sku200,6,38473
cust0027,sku201,6,41507
cust0701,sku395,6,35595
cust0635,sku270,7,48745
cust0495,sku336,7,22421
cust0625,sku059,3,39511
cust0431,sku078,7,29003
cust0080,sku102,3,6158
cust0488,sku115,5,42444
cust0408,sku217,7,24055
cust0749,sku374,1,27289
cust0932,sku160,3,22560
cust0937,sku247,4,43072
cust0766,sku361,6,41750
cust0101,sku257,4,236
cust0135,sku032,2,1855
cust0862,sku301,6,45587
cust0326,sku129,6,43356
cust0557,sku335,2,33532
cust0861,sku182,7,32372
cust0312,sku167,5,48142
cust0608,sku148,6,7371
cust0378,sku013,7,1069
cust0749,sku001,6,8869
cust0106,sku313,5,7338
cust0455,sku314,2,48782
cust0363,sku074,2,30855
cust0266,sku183,5,46812
cust0058,sku225,5,45478
cust0360,sku341,3,24527
cust0342,sku027,4,16060
cust0576,sku345,6,11656
cust0279,sku217,3,22463
cust0751,sku051,4,21207
cust0073,sku247,1,48475
cust0606,sku231,2,13775
cust0698,sku171,1,37393
cust0892,sku284,2,11847
cust0198,sku257,5,39519
cust0747,sku091,1,20836
cust0546,sku272,6,44756
cust0218,sku103,7,35590
cust0206,sku343,6,39163
cust0216,sku229,1,4943
cust0641,sku365,7,11872
cust0422,sku138,3,29936
cust0608,sku320,5,157
cust0543,sku039,6,29492
cust0444,sku082,5,7331
cust0786,sku183,1,44714
cust0135,sku120,5,25618
cust0697,sku137,2,15028
cust0367,sku075,5,15033
cust0444,sku292,4,35731
cust0788,sku293,1,19800
cust0090,sku156,2,20977
cust0322,sku320,4,36073
cust0584,sku120,2,6041
cust0188,sku048,3,29017
cust0490,sku184,7,20474
cust0584,sku266,3,41435
cust0666,sku077,2,2443
cust0858,sku173,3,36259
cust0845,sku263,3,18182
cust0614,sku185,1,32215
cust0190,sku289,2,23866
cust0034,sku313,5,47162
cust0113,sku084,3,20416
cust0259,sku241,1,21624
cust0858,sku280,4,14203
cust0537,sku288,5,16007
cust0053,sku050,7,6573
cust0515,sku194,6,42620
cust0878,sku253,5,46379
cust0099,sku112,7,48003
cust0348,sku003,1,11025
cust0129,sku088,7,35701
cust0689,sku022,4,25542
cust0757,sku108,2,41408
cust0374,sku295,2,47658
cust0353,sku350,2,3100
cust0944,sku322,3,17667
cust0824,sku106,3,47036
cust0708,sku246,5,26307
cust0620,sku141,7,45201
cust0376,sku001,2,42342
cust0333,sku111,3,41918
cust0059,sku340,2,3938
cust0908,sku214,2,3437
cust0771,sku292,7,40418
cust0513,sku307,1,34605
cust0660,sku062,4,21284
cust0594,sku314,5,20516
cust0731,sku337,1,16243
cust0044,sku323,4,31472
cust0637,sku306,2,9949
cust0965,sku372,4,12684
cust0547,sku041,2,497
cust0538,sku018,3,5532
cust0213,sku092,5,19136
cust0224,sku353,7,32459
cust0750,sku353,2,9658
cust0218,sku013,6,40590
cust0582,sku085,6,17678
cust0970,sku389,5,30885
cust0493,sku361,6,7329
cust0195,sku370,6,2800
cust0117,sku078,5,37138
cust0425,sku095,2,38931
cust0524,sku365,1,3961
cust0665,sku341,7,42104
cust0002,sku369,7,29451
cust0938,sku238,4,43595
cust0127,sku289,2,26546
cust0013,sku052,7,40484
cust0917,sku087,5,48706
cust0097,sku168,3,18579
cust0180,sku189,1,21365
cust0521,sku299,7,46892
cust0374,sku076,1,8716
cust0672,sku021,6,4245
cust0486,sku048,2,1543
cust0674,sku044,7,40861
cust0293,sku088,2,39654
cust0023,sku001,1,37017
cust0659,sku085,3,24622
cust0751,sku137,1,2373
cust0319,sku008,6,365
cust0405,sku322,7,41100
cust0927,sku308,1,19464
cust0388,sku106,3,49389
cust0226,sku118,7,1427
cust0850,sku266,1,35251
cust0949,sku390,7,3426
cust0238,sku183,4,21999
cust0913,sku175,2,28071
cust0446,sku340,5,44428
cust0911,sku188,4,47836
cust0671,sku016,1,18406
cust0918,sku241,6,44591
cust0932,sku179,5,10452
cust0027,sku046,7,6102
cust0073,sku249,2,48238
cust0871,sku281,2,2095
cust0424,sku067,6,31016
cust0530,sku261,6,29457
cust0505,sku282,4,3828
cust0180,sku343,5,48886
cust0733,sku177,1,18931
cust0916,sku113,3,21441
cust0318,sku378,1,17499
cust0322,sku251,4,28450
cust0887,sku383,2,30492
cust0046,sku203,5,10673
cust0615,sku365,1,6911
cust0041,sku365,4,49343
cust0384,sku258,4,43138
cust0405,sku130,1,15860
cust0051,sku149,2,42718
cust0991,sku140,1,462
cust0652,sku064,5,43037
cust0943,sku032,2,623
cust0667,sku021,4,29988
cust0908,sku158,2,46760
cust0158,sku135,3,31962
cust0584,sku110,1,33334
cust0144,sku342,4,46736
cust0971,sku375,6,2176
cust0586,sku207,4,8056
cust0191,sku308,7,46056
cust0389,sku225,6,31473
cust0492,sku376,3,35413
cust0671,sku027,7,41864
cust0901,sku103,7,17559
cust0572,sku313,7,33115
cust0896,sku360,3,46334
cust0716,sku292,4,42058
cust0192,sku156,5,49708
cust0174,sku358,5,38576
cust0036,sku118,7,19044
cust0213,sku099,1,19029
cust0113,sku151,4,6357
cust0443,sku325,4,4002
cust0853,sku295,7,15144
cust0473,sku398,2,7252
cust0679,sku387,5,44634
cust0853,sku220,1,30802
cust0198,sku315,3,46317
cust0826,sku120,6,12200
cust0016,sku123,1,27992
cust0005,sku279,6,29037
cust0864,sku047,6,19149
cust0156,sku126,7,23116
cust0381,sku221,4,7193
cust0287,sku174,5,16588
cust0082,sku179,1,46045
cust0362,sku007,7,7149
cust0702,sku089,1,43774
cust0123,sku354,6,34069
cust0183,sku177,2,33522
cust0194,sku032,5,13245
cust0951,sku350,3,14720
cust0833,sku009,7,10788
cust0713,sku389,3,27291
cust0329,sku187,2,7470
cust0531,sku022,7,43252
cust0722,sku281,7,12731
cust0110,sku033,2,27861
cust0394,sku209,2,33838
cust0379,sku010,3,35812
cust0355,sku065,3,1445
cust0059,sku119,2,6269
cust0920,sku383,7,16945
cust0442,sku066,6,46500
cust0112,sku376,6,47117
cust0834,sku362,3,39728
cust0175,sku307,3,30038
cust0704,sku042,3,45148
cust0259,sku326,5,10643
cust0911,sku293,2,33758
cust0329,sku102,2,16920
cust0972,sku328,7,39995
cust0842,sku304,6,37152
cust0863,sku017,4,47089
cust0392,sku140,4,13913
cust0290,sku298,6,27221
cust0525,sku221,4,48657
cust0607,sku226,1,48120
cust0471,sku311,7,44881
cust0605,sku354,5,8686
cust0654,sku015,3,22347
cust0802,sku317,6,39914
cust0813,sku118,3,36365
cust0154,sku298,4,2763
cust0840,sku033,7,21646
cust0577,sku067,3,1051
cust0009,sku243,4,1069
cust0085,sku026,7,36221
cust0051,sku051,3,23646
cust0557,sku285,2,43365
cust0997,sku192,6,32754
cust0284,sku169,1,33256
cust0680,sku295,7,687
cust0933,sku192,7,12738
cust0397,sku100,1,20192
cust0316,sku020,4,6056
cust0963,sku101,7,47983
cust0505,sku272,5,24357
cust0134,sku185,6,14424
cust0284,sku342,1,8990
cust0827,sku083,2,44024
cust0898,sku246,7,46736
cust0938,sku087,7,41849
cust0175,sku340,4,4983
cust0105,sku230,1,47632
cust0823,sku149,3,8994
cust0525,sku301,3,42216
cust0699,sku334,7,33661
cust0849,sku107,2,36303
cust0165,sku255,4,26600
cust0108,sku264,2,21848
cust0064,sku164,3,37116
cust0642,sku042,5,15287
cust0839,sku222,7,14639
cust0671,sku299,1,36215
cust0856,sku050,6,26755
cust0784,sku000,6,47491
cust0521,sku246,7,15272
cust0006,sku229,2,11024
cust0878,sku153,5,44144
cust0938,sku302,3,22015
cust0127,sku355,4,3475
cust0492,sku186,3,7858
cust0086,sku036,6,21517
cust0314,sku211,5,28086
cust0724,sku299,2,4709
cust0178,sku093,3,15468
cust0987,sku366,6,31761
cust0390,sku244,2,2393
cust0263,sku281,7,576
cust0657,sku140,7,38931
cust0420,sku093,7,8881
cust0059,sku366,6,17085
cust0159,sku095,7,26533
cust0630,sku147,6,37687
cust0817,sku108,4,17814
cust0255,sku286,3,38133
cust0458,sku048,3,21239
cust0316,sku349,2,49649
cust0033,sku219,6,13992
cust0490,sku006,5,15174
cust0497,sku351,2,7320
cust0157,sku273,7,49409
cust0959,sku332,1,29735
cust0654,sku360,3,7397
cust0411,sku212,6,37618
cust0440,sku374,3,24725
cust0438,sku267,6,21274
cust0325,sku276,4,19992
cust0322,sku036,3,33575
cust0508,sku265,5,10273
cust0322,sku304,2,6114
cust0108,sku248,4,543
cust0297,sku005,5,35003
cust0882,sku261,1,21018
cust0061,sku388,5,15219
cust0721,sku173,2,20680
cust0622,sku295,1,11703
cust0784,sku262,3,14705
cust0214,sku369,6,25776
cust0614,sku338,6,27136
cust0700,sku241,5,4278
